student_id,last_name,first_name,age,gender,year_level,department,gpa,email,contact_no,enrollment_status
202404112,Santa Maria,Patricia,20,F,4,BSN,1.38,,09524301464,Enrolled
202403079,Torres,Kevin,22,M,4,BSME,2.63,kevintorres27@uni.edu.ph,09163774865,Enrolled
202407414,Hernandez,Renz,941,M,4,BSIT,2.02,renzhernandez11@uni.edu.ph,09118560754,Enrolld
202402217,Aguilar,Sofia,26,F,1,BSECE,2.63,sofiaaguilar83@uni.edu.ph,09811530233,Dropped
202400983,Diaz,Marisol,28,F,4,BSN,2.74,marisoldiaz84@uni.edu.ph,09513748324,LOA
202400825,Ramos,Carla,27,F,4,BSCS,1.1,carlaramos44@uni.edu.ph,09597706044,Enrolled
202404402,Lopez,Katrina,26,F,2,BSN,2.62,katrinalopez76@uni.edu.ph,09159209775,Enrolled
202407285,Gonzales,Isabel,0,F,4,BSCS,2.33,isabelgonzales64@uni.edu.ph,09405179884,Enrolled
202402863,Cabrera,Ella,24,F,4,BSED,1.45,ellacabrera30@uni.edu.ph,09894241542,Enrolled
202406217,Sy,Abigail,22,F,4,BSN,2.15,abigailsy13@uni.edu.ph,09840453118,Enrolled
202403749,Cabrera, Veronica ,18,F,1,BSPSYCH,2.51,veronicacabrera26@uni.edu.ph,09472340272,Enrolled
202401023,Evangelista,Angela,26,F,2,BSBA,2.21,angelaevangelista83@uni.edu.ph,09854558091,Enrolled
202407659,De Guzman,Aldrich,25,M,2,BSIT,1.12,aldrichdeguzman25@uni.edu.ph,09626525318,Enrolled
202409754,Medina,Marisol,21,F,2,BSCRIM,1.94,marisolmedina69@uni.edu.ph,09735847548,Enrolled
202409647,Hernandez,Leo,24,M,5,BSECE,2.26,leohernandez12@uni.edu.ph,09384891514,enrolled
202405453,Cabrera,Maricel,27,F,3,BSCS,1.2,maricelcabrera82@uni.edu.ph,09707465325,Enrolled
202404809,Navarro,Abigail,17,F,4,BSECE,1.86,abigailnavarro29@uni.edu.ph,09297336971,Enrolled
202407535,Aguilar,Harold,18,M,4,BSCRIM,1.0,haroldaguilar67@uni.edu.ph,09441039435,Enrolled
202407122,Bautista,Ella,21,Prefer not to say,4,BSCS,1.03,ellabautista37@uni.edu.ph,09714388778,Enrolled
202409957,Natividad,Francesca,24,F,5,BSCRIM,2.22,francescanatividad68@uni.edu.ph,09577446288,Enrolled
202403677,San Pedro,Abigail,26,F,1,BSIT,2.76,abigailsanpedro82@uni.edu.ph,09215682181,Enrolled
202402021,Flores,Mark,19,M,3,BSCS,1.23,markflores65@uni.edu.ph,09975406144,Dropped
202403502,Fajardo,Lisa,24,F,1,BSBA,1.63,lisafajardo4@uni.edu.ph,09439380589,Dropped
202406128,Lacson,Miguel,26,M,1,BSCRIM,2.15,miguellacson57@uni.edu.ph,09398908339,Enrolled
202405030,Martinez,Kevin,27,M,1,BSN,2.91,kevinmartinez88@uni.edu.ph,09965173672,Dropped
202406984,Galvez,Maria,19,F,2,BSN,1.37,mariagalvez94@uni.edu.ph,09945687964,Enrolled
202403528,Flores,Paolo,19,M,1,BSME,1.61,paoloflores66@uni.edu.ph,09131069635,Enrolled
202407308,Rivera,Francesca,22,F,4,BSBA,2.77,francescarivera9@uni.edu.ph,09828955365,Enrolled
202405248,Villanueva,Pedro,19,M,5,BSPSYCH,3.35,pedrovillanueva86@uni.edu.ph,09305033742,Enrolled
202401463,Cabrera,Jasmine,25,F,3,BSCS,2.95,jasminecabrera55@uni.edu.ph,09789656532,Enrolled
202403745,Martinez,Daniel,26,M,4,BSECE,3.24,danielmartinez47@uni.edu.ph,09766202990,Dropped
202406610,Ocampo,Aaron,24,M,1,BSPSYCH,1.96,aaronocampo17@uni.edu.ph,09776390209,Enrolled
202409471,Bautista,Maria,27,F,1,BSCRIM,,mariabautista6@uni.edu.ph,09400874942,Dropped
202403410,Santos,Abigail,28,F,5,BSED,1.29,abigailsantos70@uni.edu.ph,09563605672,Enrolled
202401580,Reyes,Mark,23,M,4,BSECE,1.68,markreyes26@uni.edu.ph,0912-327-9441,Enrolled
202404154,Reyes,Patrick,24,M,3,BSN,1.01,patrick81@protonmail.com,09638804287,Enrolled
202402459,Ramos,Felix,28,M,5,BSED,2.52,felixramos53@uni.edu.ph,,Enrolled
202409962,Sy,Marisol,25,Prefer not to say,5,BSCE,0.62,marisolsy37@uni.edu.ph,09472761655,Enrolled
202406731,Macaraeg,Luisa,26,F,5,BSPSYCH,3.07,luisamacaraeg89@uni.edu.ph,09517853745,Enrolled
202408689,Natividad,Edgar,19,M,2,BSCS,3.16,edgarnatividad11@uni.edu.ph,09908627926,Dropped
202407051,Romero,Tricia,28,F,2,BSED,1.15,triciaromero79@uni.edu.ph,09578675585,Enrolled
202407114,Aquino,Ella,0,F,3,BSED,3.0,ellaaquino98@uni.edu.ph,09204439372,Enrolled
202402364,Miranda,Sarah,23,F,2,BSCS,2.43,sarah33@hotmail.com,09539450487,Dropped
202409774,Galvez,Katrina,25,F,4,BSN,2.04,katrinagalvez40@uni.edu.ph,09867684932,Enrolled
202404673,Villanueva,Mark,20,M,2,BSECE,1.45,markvillanueva22@uni.edu.ph,09135841544,Enrolled
202405451,Reyes,Tricia,21,F,5,BSED,1.11,triciareyes53@uni.edu.ph,09396648327,Enrolled
202404190,Macaraeg,Ryan,20,M,4,BSPSYCH,2.6,ryanmacaraeg50@uni.edu.ph,09280379091,Enrolled
202408662,Garcia,Aldrich,24,M,1,BSCRIM,1.9,aldrichgarcia42@uni.edu.ph,09228362395,Enrolled
202400069,Torres,Luisa,25,F,3,BSIT,3.12,luisatorres63@uni.edu.ph,09213321496,Enrolled
202408325,Hernandez,Edgar,26,M,4,BSECE,,edgarhernandez6@uni.edu.ph,09520710414,Enrolled
202401884,Evangelista,Isabel,25,F,1,BSECE,3.3,isabelevangelista43@uni.edu.ph,09957259474,Enrolled
202408776,SAN PEDRO,Elena,20,F,3,BSECE,3.18,elenasanpedro7@uni.edu.ph,09972237475,Enrolled
202403654,Rivera,Jose,23,M,5,BSN,1.44,joserivera15@uni.edu.ph,09300429687,Enrolled
202409032,Cruz,Nina,22,F,3,BSCS,1.6,ninacruz95@uni.edu.ph,09284701684,Dropped
202404986,San Pedro,Paolo,28,M,5,BSPSYCH,1.02,paolosanpedro95@uni.edu.ph,09319792025,Enrolled
202407797,Santa Maria,Ramon,25,M,4,BSBA,2.21,ramonsantamaria87@uni.edu.ph,09369139235,Enrolled
202409831,Soriano,Mark,22,M,3,BSCRIM,2.97,marksoriano22@uni.edu.ph,09483437166,Enrolled
202405474,Ocampo,Charisse,27,F,5,BSIT,,charisseocampo26@uni.edu.ph,09650226905,Enrolled
202405135,Mendoza,Bianca,26,F,3,BSIT,3.39,biancamendoza72@uni.edu.ph,09633123566,Enrolled
202402655,Chua,Marco,28,M,4,BSME,3.01,marcochua85@uni.edu.ph,09483143483,Enrolled
202405209,Castillo,Rosa,28,F,5,BSME,2.16,rosacastillo33@uni.edu.ph,09445693572,Enrolled
202401599,Flores,Karl,22,M,3,BSN,1.2,karlflores44@uni.edu.ph,09906219798,Enrolled
202407793,Dela Cruz,Mia,23,F,2,BSCE,1.57,miadelacruz36@uni.edu.ph,09870442601,Enrolled
202402380,Martinez,Iris,17,Prefer not to say,4,BSCE,2.55,irismartinez73@uni.edu.ph,09240262356,Enrolled
202409877,Chua,Camille,19,F,3,BSIT,,camillechua5@uni.edu.ph,09839736054,Enrolled
202403211,Sy,Clara,21,F,3,BSCE,1.94,clarasy28@uni.edu.ph,09928379283,Enrolled
202401889,Reyes,Carla,26,F,4,BSCE,1.95,carlareyes10@uni.edu.ph,09759303485,Enrolled
202405681,Ilustre,Miguel,27,M,1,BSME,2.69,miguelilustre27@uni.edu.ph,09376429089,Enrolled
202406736,Santiago,Nico,21,M,4,BSN,3.23,nico42@protonmail.com,09951236794,Enrolled
202404554,Medina,Edgar,22,M,4,BSECE,1.12,edgarmedina3@uni.edu.ph,09264192304,Enrolled
202406188,Hidalgo,Carla,21,F,3,BSN,1.75,carlahidalgo61@uni.edu.ph,09449910816,Enrolled
202402885,Ramos,Cristina,25,F,4,BSCS,1.21,cristinaramos74@uni.edu.ph,09604683149,Enrolled
202401734,Lim,Patricia,21,F,3,BSIT,3.04,patricialim86@uni.edu.ph,09722301809,Enrolled
202403910,De Guzman,Angela,22,F,4,BSPSYCH,1.43,angeladeguzman8@uni.edu.ph,09855795980,Enrolled
202400491,Jimenez,Bryson,26,M,1,BSME,1.33,brysonjimenez3@uni.edu.ph,09317270101,Enrolled
202409998,Ramirez,Tricia,26,F,1,BSIT,2.26,triciaramirez91@uni.edu.ph,09793240160,Enrolled
202407043,Aguilar,Carlos,23,M,2,BSN,2.67,carlosaguilar48@uni.edu.ph,09914817914,Enrolled
202404614,Chua,Felix,24,M,3,BSN,3.45,felixchua84@uni.edu.ph,09492457823,Enrolled
202409523,Lacson,Bryson,26,M,5,BSCS,1.34,brysonlacson8@uni.edu.ph,09566847511,Enrolled
202404071,Pascual,Adrian,19,M,5,BSBA,1.26,adrianpascual10@uni.edu.ph,09396868263,Enrolled
202406816,Bautista,Elena,20,F,2,BSBA,1.48,elenabautista91@uni.edu.ph,09105999612,LOA
202401728,Ocampo,Anton,23,M,1,BSED,1.84,antonocampo6@uni.edu.ph,09250689986,Enrolled
202404294,Ramos,Ramon,23,M,2,BSN,1.68,ramonramos64@uni.edu.ph,09934678670,Enrolled
202400652,Castillo,Carlos,28,M,4,BSBA,3.44,carloscastillo18@uni.edu.ph,09190906681,Enrolled
202408302,Jimenez,Camille,19,F,5,BSCS,2.32,camillejimenez61@uni.edu.ph,09181974067,Enrolld
202404368,Ocampo,Dominic,28,M,1,BSIT,1.64,dominicocampo51@uni.edu.ph,09666799643,Enrolled
202408511,Cabrera,Katrina,20,F,2,BSCRIM,1.28,katrinacabrera17@uni.edu.ph,09318158159,Enrolled
202402642,Ocampo,Ramon,19,M,4,BSED,3.3,ramonocampo80@uni.edu.ph,09861399583,Enrolled
202400023,Mendoza,Mark,27,M,4,BSN,2.06,markmendoza60@uni.edu.ph,09882839238,Enrolled
202404004,De Leon,Paolo,20,M,5,BSCE,0.3,paolodeleon82@uni.edu.ph,09741546442,Enrolled
202407671,Santos,Carlos,26,M,5,BSN,1.68,carlossantos45@uni.edu.ph,09160137368,Enrolled
202404096,Sy,Aldrich,20,M,2,BSCRIM,1.17,aldrichsy17@uni.edu.ph,09747489037,LOA
202408706,Santa Maria,Dominic,21,M,1,BSECE,2.47,dominicsantamaria30@uni.edu.ph,09999522812,Enrolled
202402285,Miranda,Rosa,23,Prefer not to say,3,BSPSYCH,2.5,rosamiranda8@uni.edu.ph,09119411302,Enrolled
202404795,Santa Maria,Anton,17,M,4,BSME,2.14,antonsantamaria29@uni.edu.ph,09499068598,LOA
202402055,Santa Maria,Kevin,18,M,2,BSCE,1.0,kevinsantamaria58@uni.edu.ph,09681596390,Enrolled
202407908,Miranda,luisa,20,F,1,BSCS,1.05,luisamiranda22@uni.edu.ph,09880512862,Enrolled
202400603,Ramirez,Marco,427,M,5,BSIT,1.47,marcoramirez57@uni.edu.ph,09527392079,LOA
202408948,Navarro,Clifford,27,M,3,BSBA,3.01,cliffordnavarro58@uni.edu.ph,09512806634,LOA
202407115,Evangelista,Lisa,17,F,3,BSPSYCH,3.26,lisaevangelista91@uni.edu.ph,09713522744,Enrolled
202407660,Obando,Luisa,19,F,5,BSCS,1.59,luisaobando17@uni.edu.ph,09825104877,Enrolled
202408173,Mendoza,Mia,27,F,5,BSIT,0.88,miamendoza53@uni.edu.ph,09174990436,Enrolled
202405907,Sy,Michael,19,M,3,BSED,2.01,michaelsy27@uni.edu.ph,09743620521,Enrolled
202400589,Delos Reyes,Marisol,21,F,2,BSPSYCH,1.69,marisoldelosreyes8@uni.edu.ph,09771939435,Enrolled
202409150,San Pedro,Isabel,21,F,2,BSBA,1.8,isabelsanpedro36@uni.edu.ph,09724163421,Enrolled
202404787,,Adrian,22,M,9,BSBA,1.26,adrianromero81@uni.edu.ph,09559447922,LOA
202406032,Ramirez,Mark,27,M,5,BSCS,1.41,markramirez40@uni.edu.ph,09941109717,Dropped
202403183,Ramos,Miguel,23,M,2,BSN,2.2,miguelramos99@uni.edu.ph,09880803549,Enrolled
202406086,Villanueva,Abigail,25,Prefer not to say,7,BSIT,1.24,abigailvillanueva35@uni.edu.ph,09151644653,Enrolled
202401097,Aguilar,Karl,23,M,5,BSED,2.35,karlaguilar64@uni.edu.ph,09671740071,Enrolled
202409359,Evangelista,Andrea,23,F,5,BSCE,2.22,andreaevangelista66@uni.edu.ph,09967272238,Enrolled
202403352,Aguilar,Carla,27,F,4,BSN,1.54,carlaaguilar50@uni.edu.ph,09870552619,Enrolled
202406693,Castillo,Camille,22,F,1,BSN,1.98,camillecastillo14@uni.edu.ph,09160118634,LOA
202402026,Guevara,Danica,20,F,4,BSN,2.74,danicaguevara94@uni.edu.ph,09514324163,LOA
202404337,Dela Cruz,Gerald,25,M,3,BSBA,,geralddelacruz81@uni.edu.ph,09325836951,Enrolled
202407889,,Patrick,25,M,2,BSBA,1.52,patrick72@protonmail.com,09858540394,LOA
202405882,Ilustre,Edgar,21,M,2,BSIT,2.75,edgarilustre2@uni.edu.ph,09335593849,Enrolled
202404234,Delos Reyes,Katrina,18,F,3,BSCE,3.04,katrinadelosreyes62@uni.edu.ph,09569203099,Enrolled
202407473,Santa Maria,Dominic,18,M,5,BSCE,1.11,dominicsantamaria84@uni.edu.ph,09452742072,LOA
202404007,Santa Maria,Marisol,26,F,3,BSED,2.83,marisolsantamaria15@uni.edu.ph,09286080234,Enrolled
202405763,,Jose,25,M,1,BSN,3.37,josedelosreyes80@uni.edu.ph,09998856121,Dropped
202400375,Villanueva,Nico,27,M,3,BSCS,2.18,nicovillanueva15@uni.edu.ph,09431091936,Enrolled
202400100,Javier,charisse,19,F,4,BSPSYCH,2.21,charissejavier43@uni.edu.ph,09692616814,Enrolled
202409027,Medina,Nina,20,F,3,BSPSYCH,3.18,ninamedina19@uni.edu.ph,09663470085,LOA
202401876,Cabrera,Patricia,23,F,2,BSPSYCH,1.61,patriciacabrera15@uni.edu.ph,098064204,Enrolled
202404425,Go,Ramon,20,M,3,BSCE,,ramongo43@uni.edu.ph,09669040630,Enrolled
202409162,Fajardo,Abigail,22,F,4,BSBA,3.41,abigailfajardo48@uni.edu.ph,09118618586,Enrolled
202404745,Gonzales,Mark,19,M,5,BSED,3.48,markgonzales13@uni.edu.ph,09382574120,Enrolled
202402332,Pascual,Christian,18,M,2,BSBA,1.11,christianpascual8@uni.edu.ph,09840972530,Enrolled
202409123,Villanueva,Veronica,19,F,5,BSPSYCH,3.25,veronicavillanueva99@uni.edu.ph,09273578640,Enrolled
202409379,Garcia,Tricia,23,F,5,BSCE,1.68,triciagarcia53@uni.edu.ph,09316477278,LOA
202401148,Hidalgo,Andrea,27,F,3,BSPSYCH,1.4,andreahidalgo42@uni.edu.ph,09318788403,Enrolled
202406650,Villanueva,Kevin,19,M,5,BSN,,kevinvillanueva65@uni.edu.ph,09707427430,Enrolled
202406617,Ilustre,Juan,25,M,2,BSIT,2.04,juanilustre93@uni.edu.ph,09397089536,Enrolled
202409161,San Pedro,Danica,28,F,2,BSCRIM,3.35,danicasanpedro40@uni.edu.ph,09519273108,Enrolled
202409929,Dela Cruz,Andrea,17,F,5,BSBA,3.48,andreadelacruz40@uni.edu.ph,09481129779,Enrolled
202409515,Garcia,Cristina,23,F,1,BSME,1.23,cristinagarcia24@uni.edu.ph,09372198889,Enrolled
202408565,Morales,  Leo  ,23,M,2,BSCS,2.03,leomorales7@uni.edu.ph,09225826812,Enrolled
202402608,Javier,Isabel,20,F,1,BSCS,3.14,isabeljavier19@uni.edu.ph,09970543563,Enrolled
202408341,Reyes,Bryson,27,M,3,BSCE,3.0,brysonreyes11@uni.edu.ph,09953582836,Enrolled
202403070,Del Rosario,Ryan,21,M,2,BSCRIM,1.65,ryandelrosario66@uni.edu.ph,09938466759,Enrolled
202403429,Guevara,Dominic,23,M,5,BSCS,1.95,dominicguevara68@uni.edu.ph,09432247966,Dropped
202401165,Ramirez,Miguel,18,M,5,BSCE,,miguelramirez68@uni.edu.ph,09333499573,Enrolled
202409054,Jimenez,Sarah,25,F,5,BSBA,2.29,sarahjimenez76@uni.edu.ph,09538075634,Enrolled
202402238,Castillo,Adrian,19,M,1,BSBA,2.7,adriancastillo88@uni.edu.ph,09970706768,Enrolled
202408069,Ramos,Veronica,22,F,2,BSCS,3.34,veronicaramos28@uni.edu.ph,09838894855,Enrolled
202405371,Diaz,Gerald,23,M,3,BSCRIM,2.44,geralddiaz28@uni.edu.ph,09306131900,Enrolled
202402393,Guevara,Jose,25,M,2,BSCRIM,3.41,joseguevara40@uni.edu.ph,09261148492,Dropped
202401765,Soriano,Nico,18,M,5,BSIT,2.63,nicosoriano92@uni.edu.ph,,Enrolled
202409369,Jimenez,Michael,26,M,5,BSBA,1.89,michaeljimenez80@uni.edu.ph,09689287014,Enrolled
202402660,Medina,rowena,20,F,2,BSECE,2.86,rowenamedina76@uni.edu.ph,09376230726,LOA
202401979,test,test,24,F,1,BSCS,3.28,test@uni.edu.ph,09562554021,Enrolled
202405018,Diaz,Mia,23,F,6,BSIT,1.86,miadiaz43@uni.edu.ph,09921101087,Enrolled
202408085,Garcia,Danica,27,F,4,BSIT,2.56,danicagarcia88@uni.edu.ph,09309907286,Enrolled
202409170,Navarro,Patricia,28,F,3,BSIT,1.69,patricianavarro90@uni.edu.ph,09896247896,Enrolled
202404908,Fajardo,Veronica,23,F,4,BSBA,2.99,veronica87@outlook.com,09873008709,Enrolled
202401732,Go,Rosa,28,F,5,BSPSYCH,1.73,rosago97@uni.edu.ph,09590094822,Enrolled
202407298,Dalisay,Angela,20,F,1,BSCRIM,1.42,angeladalisay69@uni.edu.ph,09701676794,Enrolled
202402694,Castillo,Edgar,21,M,2,BSBA,0.79,edgarcastillo44@uni.edu.ph,09704652399,Enrolled
202400751,Morales,Pedro,22,M,3,BSECE,3.14,pedromorales94@uni.edu.ph,09758156958,Enrolled
202405344,Lopez,Patricia,28,F,1,BSN,1.45,patricialopez72@uni.edu.ph,09293585701,Enrolled
202405755,Cabrera,Ben,19,M,2,BSCS,1.42,bencabrera51@uni.edu.ph,09700869078,Enrolled
202409660,Reyes,Karl,22,M,5,BSBA,,karlreyes29@uni.edu.ph,09933815091,Enrolled
202402375,Pascual,Sofia,28,F,3,BSCRIM,,sofiapascual15@uni.edu.ph,09510453846,Enrolled
202400622,San Pedro,Joseph,21,M,3,BSCS,1.77,josephsanpedro65@uni.edu.ph,09690551135,Enrolled
202407814,Santa Maria,Rosa,924,F,1,BSCS,2.78,rosasantamaria77@uni.edu.ph,09541306407,Enrolled
202403953,Santiago,Nico,21,M,2,BSCS,1.11,nicosantiago47@uni.edu.ph,09171235647,LOA
202404033,Natividad,Katrina,17,F,3,BSBA,1.37,katrinanatividad63@uni.edu.ph,09514535277,Enrolled
202405247,Morales,Mark,23,M,1,BSME,2.1,markmorales47@uni.edu.ph,09803252696,Enrolled
202409137,Villanueva,Leo,25,M,2,BSED,3.08,leovillanueva10@uni.edu.ph,09310916268,Enrolled
202402818,sample,sample,18,M,5,BSPSYCH,3.32,sample@uni.edu.ph,09124237378,Enrolled
202409257,Cruz,Edgar,18,M,5,BSCE,,edgarcruz80@uni.edu.ph,09403206774,Enrolled
202401596,Reyes,Katrina,18,F,1,BSN,,katrinareyes41@uni.edu.ph,09993143108,Enrolled
202401487,Bonifacio,Gerald,20,M,3,BSCE,1.25,geraldbonifacio93@uni.edu.ph,09197101136,Enrolled
202408388,Obando,Christian,28,M,5,BSIT,2.24,christianobando38@uni.edu.ph,09255733273,Enrolled
202402890,Guevara,Danica,25,F,1,BSCS,2.35,danicaguevara35@uni.edu.ph,09556686459,Enrolled
202408753,Lopez,  Rowena  ,17,F,5,BSME,2.52,rowenalopez89@uni.edu.ph,09614020490,Dropped
202400366,Delos Reyes,Patricia,26,Prefer not to say,1,BSED,2.86,patriciadelosreyes31@uni.edu.ph,09472384530,Dropped
202405883,Dela Cruz,Rosa,21,F,4,BSN,3.08,rosadelacruz40@uni.edu.ph,09892192708,Enrolled
202406604,Fajardo,Marco,20,M,3,BSPSYCH,2.53,marcofajardo98@uni.edu.ph,09984144189,Enrolled
202401931,Tan,Dominic,19,M,4,BSCE,1.62,dominictan3@uni.edu.ph,09713153523,Enrolled
202405097,Martinez,Andrea,21,F,1,BSME,1.97,,09923057888,Enrolled
202400842,Aquino,Leilani,21,F,4,BSBA,3.08,leilaniaquino87@uni.edu.ph,09800616743,Enrolled
202403327,Tan,Marco,18,M,1,BSPSYCH,,marcotan20@uni.edu.ph,09508300030,Enrolled
202400197,SORIANO,Harold,19,M,3,BSCRIM,,haroldsoriano65@uni.edu.ph,09788255012,Enrolled
202409483,Mendoza,Dino,25,M,3,BSME,1.82,dinomendoza33@uni.edu.ph,09234901684,Enrolled
202403394,San Pedro,Ryan,25,M,3,BSECE,1.32,ryansanpedro23@uni.edu.ph,09323328881,Enrolled
202403095,Mendoza,Isabel,17,F,6,BSME,2.96,isabelmendoza62@uni.edu.ph,09792713483,Enrolled
202409592,Ramos,Gerald,21,M,1,BSCS,2.71,geraldramos58@uni.edu.ph,0968798760,Enrolled
202409273,Natividad,Dominic,28,M,5,BSED,2.84,dominicnatividad18@uni.edu.ph,09461160967,Enrolled
202407292,Miranda,Ben,18,M,1,BSCS,2.3,ben78@outlook.com,09263391803,Enrolled
202405281,Miranda,Paolo,20,M,1,BSCRIM,1.09,paolomiranda55@uni.edu.ph,09705272573,Enrolled
202408107,Hidalgo,Jasmine,21,F,1,BSN,5.36,jasmine59@hotmail.com,09721832022,Enrolled
202402270,Ilustre,Gerald,25,M,2,BSN,3.24,geraldilustre60@uni.edu.ph,09891533610,Enrolled
202402394,Fajardo,Jose,27,M,1,BSCS,1.81,josefajardo31@uni.edu.ph,09398214706,Enrolled
202401796,Lacson,Tricia,18,F,2,BSPSYCH,2.38,tricialacson44@uni.edu.ph,09663795921,Enrolled
202405147,Cruz,  Ella  ,21,F,4,BSCRIM,3.28,ellacruz60@uni.edu.ph,09408732497,Enrolled
202406578,Chua,Ana,25,f,1,BSCRIM,2.85,anachua11@uni.edu.ph,09681361335,Enrolled
202408380,Bautista,Ryan,27,M,5,BSIT,1.63,ryanbautista34@uni.edu.ph,09716809699,Enrolled
202404530,Lopez,Karl,22,M,2,BSN,2.53,karllopez61@uni.edu.ph,09436906345,LOA
202406895,Bonifacio,Francis,28,M,4,BSME,2.38,francisbonifacio9@uni.edu.ph,09467567722,Enrolled
202405706,Medina,Sarah,19,F,1,BSBA,1.5,sarahmedina76@uni.edu.ph,09900160531,Enrolled
202403933,Alcantara,Kevin,23,M,5,BSCRIM,1.47,kevinalcantara11@uni.edu.ph,09798791901,Enrolled
202401984,Obando,Tricia,23,F,3,BSCE,2.34,triciaobando21@uni.edu.ph,0991-371-6635,Enrolled
202406465,Sy,Daniel,22,M,5,BSN,2.45,danielsy57@uni.edu.ph,09622403290,Dropped
202408250,Santos,Renz,23,M,2,BSME,3.04,renzsantos15@uni.edu.ph,0938-526-6749,Enrolled
202400553,Ramirez,Katrina,27,F,3,BSED,2.83,katrinaramirez3@uni.edu.ph,09840076530,Enrolled
202400853,Dela Cruz,Renz,23,M,4,BSPSYCH,2.99,renzdelacruz47@uni.edu.ph,09131957698,Enrolled
202407996,,Edgar,17,M,1,BSED,1.24,edgarperez62@uni.edu.ph,09473827891,enrolled
202406763,Morales,Rafael,18,M,4,BSBA,2.1,rafaelmorales24@uni.edu.ph,09950402217,Enrolled
202400358,Natividad,Francis,26,M,1,BSN,2.41,francisnatividad73@uni.edu.ph,09302114356,Enrolled
202408941,Guevara,Dino,21,M,2,BSN,2.52,dinoguevara90@uni.edu.ph,09263683649,Enrolled
202405967,Diaz,Leo,23,M,2,BSCE,2.37,leodiaz1@uni.edu.ph,09171589314,Dropped
202403585,Lacson,Jasmine,28,F,1,BSCE,2.48,jasminelacson46@uni.edu.ph,09373893329,Enrolled
202400743,Mendoza,Luisa,25,F,5,BSN,3.06,luisamendoza2@uni.edu.ph,09247048346,Enrolled
202406492,San Pedro,Edgar,21,M,4,BSIT,1.88,edgarsanpedro90@uni.edu.ph,09423416770,Dropped
202401488,Delos Reyes,Dominic,19,M,4,BSME,1.66,dominicdelosreyes91@uni.edu.ph,09621237911,Enrolled
202402147,Gonzales,Carlos,28,M,1,BSCRIM,3.1,carlosgonzales80@uni.edu.ph,09428940268,Enrolled
202405461,Fajardo,Diana,519,F,3,BSIT,2.81,dianafajardo45@uni.edu.ph,09842343676,Enrolled
202404072,Pascual,Elena,24,F,5,BSME,1.79,elenapascual58@uni.edu.ph,09714040889,LOA
202402984,Villanueva,Lisa,26,F,3,BSPSYCH,8.05,lisavillanueva98@uni.edu.ph,09525846891,Enrolled
202403105,Fernandez,Angela,18,F,5,BSN,1.39,angelafernandez25@uni.edu.ph,09416960020,Enrolled
202401254,Ramos,Leilani,26,F,5,BSPSYCH,1.65,leilaniramos49@uni.edu.ph,09601794417,Enrolled
202403330,Alcantara,Ella,22,F,4,BSCRIM,1.36,ellaalcantara39@uni.edu.ph,09879838395,Enrolled
202400164,Alcantara,Mia,24,F,1,BSBA,2.8,miaalcantara57@uni.edu.ph,09755621841,Enrolled
202405477,Ong,Edgar,19,M,4,BSCE,3.38,edgarong16@uni.edu.ph,09154128153,Enrolled
202405629,Dalisay,Camille,21,F,5,BSCE,2.23,camilledalisay19@uni.edu.ph,09104202178,Enrolled
202406682,San Pedro,Grace,23,F,1,BSCE,1.16,gracesanpedro64@uni.edu.ph,09822866949,Enrolled
202408994,Pascual,Joseph,28,M,3,BSME,1.68,josephpascual61@uni.edu.ph,09517503194,Enrolled
202406190,Del Rosario,Iris,17,F,2,BSCE,1.39,iris90@gmail.com,09440690972,Enrolled
202404541,Diaz,Rosa,27,F,5,BSCE,1.02,rosa25@yahoo.com,09864332406,Enrolled
202408528,Santa Maria,Marco,17,M,2,BSIT,3.02,marcosantamaria29@uni.edu.ph,09280475694,LOA
202408230,Diaz,Patrick,27,M,2,BSME,2.73,patrickdiaz28@uni.edu.ph,09529385942,Enrolled
202403564,Chua,Mia,24,F,3,BSCRIM,2.83,miachua74@uni.edu.ph,09629233933,Enrolled
202407603,Villanueva,,27,M,4,BSIT,2.93,karlvillanueva88@uni.edu.ph,09821834108,Enrolled
202408199,Martinez,Rosa,23,F,4,BSME,2.35,rosamartinez55@uni.edu.ph,09515889350,Enrolled
202400961,Romero,Sarah,20,F,2,BSCS,1.04,sarahromero4@uni.edu.ph,09115633640,Enrolled
202402430,Natividad,Luisa,17,F,1,BSCS,2.09,luisanatividad29@uni.edu.ph,09462599538,Enrolled
202402559,Diaz,Felix,27,Male,5,BSN,3.38,felixdiaz24@uni.edu.ph,09788897655,Enrolled
202407083,Ilustre,Harold,22,M,2,BSECE,2.79,haroldilustre17@uni.edu.ph,09571803591,Enrolled
202403602,Go,   Dominic   ,17,M,1,BSED,3.22,dominicgo81@uni.edu.ph,09257873981,Enrolled
202408866,Macaraeg,Abigail,207,F,2,BSED,1.3,abigailmacaraeg59@uni.edu.ph,09819289471,Enrolled
202408402,Miranda,Patrick,24,M,10,BSN,3.39,patrickmiranda72@uni.edu.ph,09569896100,Enrolled
202402109,Santos,Sarah,19,F,1,BSCS,2.11,sarahsantos18@uni.edu.ph,09761710897,LOA
202403336,Soriano,Daniel,22,M,4,BSECE,3.37,danielsoriano20@uni.edu.ph,09591478089,Enrolled
202405807,Pascual,Bianca,28,F,5,BSCRIM,1.21,biancapascual8@uni.edu.ph,09475610875,Enrolled
